fid,경도,위도,교량,터널,ROAD_RANK,alti_mean,alti_stdev,alti_min,alti_max,terrain_mean,aspect_mean,sun_mean,sun_stdev,sun_min,azi_mean,Drainage Class,label,시도,시군구,읍면동
1567,127.3302973,37.54546394,False,False,104.0,33.92753124,0.623063534,33.41115952,34.64151764,2.19518874,114.0144689,9.704410553,0.0,9.704410553,238.1025085,238.1025085,0,경기도,양평군,양서면
1568,128.2084761,38.12632211,False,False,101.0,0.0,0.0,0.0,0.0,0.0,,9.654288034,4.5e-05,9.654271126,238.6279768,238.6279768,0,강원특별자치도,인제군,북면
1569,128.8825754,35.08661329,False,False,103.0,3.633706322,0.001240318,3.633399963,3.635433435,0.172661909,278.3438343,9.907286474,4.92e-05,9.907217026,239.2808043,239.2808043,0,부산광역시,강서구,신호동
1570,129.3094082,35.48033669,False,False,104.0,0.0,0.0,0.0,0.0,0.0,,9.875751495,0.0,9.875751495,239.511261,239.511261,0,울산광역시,울주군,청량읍
1571,128.6694214,34.8143497,False,False,103.0,0.0,0.0,0.0,0.0,0.0,,9.928865433,0.0,9.928865433,239.1734542,239.1734542,0,경상남도,거제시,일운면
1572,127.83899,37.0193452,False,False,101.0,105.7997797,8.940403563,101.3351517,121.3643875,8.288254899,115.3432232,9.749033674,4.87e-05,9.749026299,238.4706975,238.4706975,0,충청북도,충주시,중앙탑면
1573,128.8902927,36.45954331,False,False,101.0,127.1604689,0.037746571,127.1592484,127.2138367,0.260384732,13.50293055,9.795796752,4.92e-07,9.795796394,239.1782226,239.1782226,0,경상북도,안동시,길안면
1574,127.8689095,37.20647955,False,False,101.0,217.9724602,5.237695441,208.506546,218.6705475,5.469143606,27.76644021,9.733260955,4.14e-05,9.733206749,238.4752739,238.4752739,0,강원특별자치도,원주시,귀래면
1575,128.9759854,35.14626107,False,False,101.0,1.434727654,0.052765733,1.368361115,1.509477377,0.148465277,182.6221366,9.902506228,4.06e-05,9.902489662,239.3329914,239.3329914,0,부산광역시,사상구,학장동
1576,128.1617494,36.20249011,False,False,104.0,82.56454326,3.336107575,80.63854218,88.42658234,3.36437858,125.1288819,9.816997528,0.0,9.816997528,238.7410444,238.7410444,0,경상북도,김천시,감문면
1577,126.7361663,36.07467274,False,False,104.0,7.314406533,1.719970983,4.497056007,8.724270821,1.082918538,196.5596195,9.827475548,0.0,9.827475548,237.8512573,237.8512573,0,충청남도,서천군,기산면
1578,127.4858002,35.61880648,False,False,101.0,512.028224,9.701214565,496.4624023,513.8909302,9.007135766,139.3659197,9.864550804,4.79e-05,9.864544868,238.3678968,238.3678968,0,전북특별자치도,장수군,장수읍
1579,128.7639751,35.83952406,False,False,102.0,54.30830765,0.0,54.30830765,54.30830765,0.334602058,12.24730682,9.846658711,6.71e-07,9.846658707,239.1463046,239.1463046,0,경상북도,경산시,압량읍
1580,126.7495029,33.55193314,False,False,103.0,,,,,,,,,,,,0,제주특별자치도,제주시,구좌읍
1581,129.0314959,35.31914206,False,False,102.0,10.64269555,4.345246058,7.807025433,18.84043312,3.707503667,265.1377899,9.888700477,6.69e-07,9.888699532,239.3533117,239.3533117,0,경상남도,양산시,동면
1582,128.4368297,34.85222101,False,False,103.0,0.0,0.0,0.0,0.0,0.0,,9.925874945,3.76e-05,9.925852776,239.0276882,239.0276882,0,경상남도,통영시,정량동
1583,126.6511389,35.27185178,False,False,102.0,73.13558332,2.340600192,69.82656097,73.22037506,5.16217637,193.9579726,9.892495205,5.06e-05,9.89242363,237.8784157,237.8784157,0,전라남도,장성군,삼계면
1584,126.8880388,37.67911405,False,False,102.0,31.51110268,0.0,31.51110268,31.51110268,1.22761929,314.1924744,9.692951961,1.22e-06,9.692950249,237.8048538,237.8048538,0,경기도,고양시 덕양구,대자동
1585,129.1578869,35.42352946,False,False,104.0,116.8669891,0.0,116.8669891,116.8669891,2.556509495,109.0296173,9.880294014,4.12e-05,9.880291939,239.4227137,239.4227137,0,경상남도,양산시,주남동
1586,128.871881,35.23958427,False,False,101.0,9.648694753,0.372176471,9.352376938,10.08369637,0.767249279,157.3556372,9.895046129,4.93e-05,9.89504528,239.2615669,239.2615669,0,경상남도,김해시,내동
1587,126.4354918,35.27927727,False,False,102.0,0.0,0.0,0.0,0.0,0.0,,9.891894216,4.2e-05,9.89183712,237.7419535,237.7419535,0,전라남도,영광군,백수읍
1588,127.3489517,35.75172118,False,False,102.0,268.0553027,1.350186096,267.6946716,269.9303894,0.468334941,56.46205876,9.853815598,4.16e-05,9.853743553,238.2694678,238.2694678,0,전북특별자치도,진안군,마령면
1589,128.4389981,36.18072656,False,False,104.0,77.23350343,0.686495815,76.21923065,77.85403442,1.607136671,138.1315716,9.818779945,0.0,9.818779945,238.9166107,238.9166107,0,경상북도,구미시,산동읍
1590,127.686725,36.0973371,False,False,103.0,176.1330266,9.475958599,160.7213135,180.6460419,6.451746826,251.0696065,9.825609345,4.07e-05,9.825590134,238.4509782,238.4509782,0,충청북도,영동군,학산면
1591,128.630942,37.38310037,False,False,102.0,299.2202454,0.0,299.2202454,299.2202454,10.72603703,309.4347534,9.718249007,4.85e-05,9.718240738,238.949239,238.949239,0,강원특별자치도,정선군,정선읍
1592,126.4737273,33.2594251,True,False,101.0,,,,,,,,,,,,0,제주특별자치도,서귀포시,도순동
1593,128.920212,35.18969273,False,False,102.0,1.026723318,0.211051171,0.642348826,1.058291197,0.06493724,160.223087,9.899053322,1.18e-06,9.899051666,239.2954722,239.2954722,0,부산광역시,강서구,강동동
1594,126.5785236,36.9098832,False,False,102.0,37.26931406,6.961720786,32.57244492,49.23429871,5.180773379,166.5797779,9.758232715,4.84e-05,9.758225441,237.6716382,237.6716382,0,충청남도,당진시,고대면
1595,127.7113218,37.25016824,False,False,103.0,77.0459989,4.026451518,71.71614838,79.05032349,3.718133717,216.878952,9.729557568,3.95e-05,9.729509354,238.3708933,238.3708933,0,경기도,여주시,강천면
1596,127.4665557,37.76770996,False,False,103.0,108.2181033,8.111492037,104.5949631,119.1022873,11.36323178,301.6026382,9.685353266,4.21e-05,9.685297966,238.1732311,238.1732311,0,경기도,가평군,청평면
1597,127.5414794,37.33279235,False,False,102.0,41.40060843,0.981020806,39.89901733,41.58842468,0.525050901,335.3415503,9.722533226,0.0,9.722533226,238.2555434,238.2555434,0,경기도,여주시,흥천면
1598,127.0358911,37.88781164,False,False,102.0,81.93125209,1.409387779,80.01576233,83.27819824,1.448582099,85.98502513,9.674972573,4.63e-05,9.674958229,237.8844162,237.8844162,0,경기도,양주시,은현면
1599,128.6874277,37.40176823,True,False,103.0,307.4327168,5.371048381,304.8979492,316.4605408,3.962560765,221.2212883,9.716676554,5.73e-07,9.716675758,238.9840397,238.9840397,0,강원특별자치도,정선군,정선읍
1600,127.0047226,35.18467343,False,False,101.0,86.76780215,0.955044085,86.11010742,87.94748688,4.270980671,54.52290051,9.89945905,4e-05,9.899405479,238.1090163,238.1090163,0,광주광역시,북구,충효동
1601,126.9774237,37.72248008,False,False,101.0,119.8898392,0.0,119.8898392,119.8898392,3.796593904,223.7961578,9.689235789,3.86e-05,9.689196587,237.8594547,237.8594547,0,경기도,양주시,장흥면
1602,126.8490325,37.28101771,False,False,101.0,6.98263003,0.258431154,6.582474232,7.120501041,0.367754435,176.4389354,9.726941347,4e-05,9.726892471,237.8134429,237.8134429,0,경기도,안산시 상록구,사동
1603,126.6919616,37.59128222,False,False,104.0,36.68788749,2.349052079,33.39221954,37.10581589,6.668366635,38.44711613,9.70047726,5.1e-05,9.700471878,237.6849537,237.6849537,0,인천광역시,서구,당하동
1604,127.0616279,37.84716934,False,False,103.0,75.34695484,0.065985212,75.2556076,75.36602783,1.966805351,264.495779,9.678499237,3.98e-05,9.678452492,237.9041137,237.9041137,0,경기도,양주시,덕정동
1605,127.9183655,35.8266409,False,False,102.0,372.996198,14.65968539,368.3542786,401.7018738,6.884162452,116.6728579,9.847717285,0.0,9.847717285,238.6202084,238.6202084,0,경상남도,거창군,웅양면
1606,126.4623288,35.24719004,False,False,104.0,7.423055344,1.923786978,4.972935677,8.630017281,3.554076074,319.5774391,9.894450787,3.64e-05,9.894417763,237.7622252,237.7622252,0,전라남도,영광군,군남면
1607,126.9108004,37.96057728,True,False,102.0,20.51544696,1.278816843,19.13467216,21.68343925,1.35576691,279.1112912,9.668691478,5.74e-07,9.668690681,237.7968127,237.7968127,0,경기도,파주시,적성면
1608,127.4844034,34.95814937,False,False,103.0,15.78712242,1.538366336,15.28779411,18.40441513,1.646849267,114.9042585,9.917489052,0.0,9.917489052,238.4304755,238.4304755,0,전라남도,순천시,매곡동
1609,127.5976914,36.00073945,False,False,104.0,220.4948856,30.027112,183.8839111,245.0859833,24.28576047,101.5470067,9.833533531,4.2e-05,9.833476067,238.4034724,238.4034724,0,전북특별자치도,무주군,부남면
1610,127.7581625,35.92212903,False,False,104.0,540.0359117,7.179950261,530.6972656,544.022522,12.58443896,106.3376549,9.839945516,3.86e-05,9.839896202,238.511406,238.511406,0,전북특별자치도,무주군,설천면
1611,126.9376766,35.10505591,False,False,101.0,82.80153547,2.814670232,81.75370026,87.56095123,4.01066122,252.4265401,9.905809053,3.82e-05,9.905759811,238.0751405,238.0751405,0,광주광역시,동구,월남동
1612,126.9709894,35.93186349,False,False,102.0,13.52691819,1.741078932,12.56899071,15.79519653,2.852573503,216.9419,9.839159776,4.23e-05,9.839086533,238.0142512,238.0142512,0,전북특별자치도,익산시,동산동
1613,126.6330032,36.91244482,False,False,102.0,8.942894979,0.352074826,8.573784828,9.277067184,4.725716236,191.4426834,9.758040428,0.0,9.758040428,237.7067051,237.7067051,0,충청남도,당진시,우두동
1614,128.4472238,36.65428106,False,False,103.0,106.7652091,15.38928415,83.72009277,112.8214417,9.952108619,97.57769152,9.779622113,4.14e-05,9.779566765,238.8849983,238.8849983,0,경상북도,예천군,예천읍
1615,127.9236848,35.8129982,False,False,103.0,316.5588074,0.0,316.5588074,316.5588074,3.076351166,144.2381134,9.848817825,0.0,9.848817825,238.6246644,238.6246644,0,경상남도,거창군,웅양면
1616,126.4321508,33.2456445,False,False,103.0,,,,,,,,,,,,0,제주특별자치도,서귀포시,대포동
1617,128.5571372,35.85996546,False,False,104.0,38.34670083,0.406230171,38.24921036,38.91286469,0.762515939,306.6964143,9.845016294,4.39e-05,9.844955444,239.0160671,239.0160671,0,대구광역시,서구,내당동
1618,128.5511201,35.34888866,False,False,102.0,100.9603103,12.19788787,85.7542572,101.2990265,14.48807444,198.2613271,9.886309143,3.79e-05,9.886262894,239.0548881,239.0548881,0,경상남도,함안군,칠북면
1619,128.5675853,36.39577604,False,False,104.0,73.71341174,0.764725119,73.36789703,74.78043365,3.922191132,98.69705651,9.801042293,5.21e-05,9.801040649,238.9804999,238.9804999,0,경상북도,의성군,안평면
1620,128.5299118,35.45625785,False,False,103.0,60.82858276,7.11e-15,60.82858276,60.82858276,3.194075584,194.9319916,9.877689307,4.47e-05,9.877626419,239.0324488,239.0324488,0,경상남도,창녕군,영산면
1621,128.0373273,35.5351153,False,False,104.0,98.15180206,0.0,98.15180206,98.15180206,11.15307522,289.8874512,9.871338788,5.12e-05,9.871266365,238.7201072,238.7201072,0,경상남도,합천군,대병면
1622,126.8796261,37.44445025,False,False,101.0,30.82956696,0.0,30.82956696,30.82956696,7.377875805,125.357254,9.713032217,4.06e-05,9.713004112,237.8190582,237.8190582,0,경기도,광명시,소하동
1623,126.3168651,36.74409911,False,False,104.0,8.18206501,0.0,8.18206501,8.18206501,1.150236845,182.5404358,9.772134647,4.35e-05,9.772074699,237.5187404,237.5187404,0,충청남도,태안군,태안읍
1624,127.1956044,36.94295786,False,False,101.0,22.8318144,1.113194807,20.83297729,23.50086212,1.87344713,135.0179387,9.755460739,0.0,9.755460739,238.0656128,238.0656128,0,충청남도,천안시 서북구,입장면
1625,126.7301256,37.32599191,False,False,103.0,3.255640404,0.280076345,2.860612631,3.284598589,0.139611147,276.5357534,9.723128319,0.0,9.723128319,237.732605,237.732605,0,경기도,시흥시,정왕동
1626,127.6749038,37.39527951,False,False,102.0,101.5338684,11.42894998,93.70020294,121.6003113,8.55517905,139.3428872,9.717238347,4.44e-05,9.717177391,238.3364965,238.3364965,0,경기도,여주시,북내면
1627,126.7567468,36.78727803,False,False,101.0,44.92646745,5.971266587,36.24043655,45.84516144,2.155876317,274.2669312,9.76852889,3.77e-05,9.768465042,237.7977689,237.7977689,0,충청남도,당진시,합덕읍
1628,127.9369845,36.98878179,False,False,102.0,86.79035421,1.203592165,85.01772308,87.1375351,1.839897508,321.3960005,9.751631737,0.0,9.751631737,238.5358605,238.5358605,0,충청북도,충주시,연수동
1629,127.8984161,37.384171,False,False,103.0,131.5846313,4.855874591,122.5226822,134.1652679,7.037513201,295.2658745,9.718161062,4.4e-05,9.718143463,238.4807356,238.4807356,0,강원특별자치도,원주시,지정면
1630,129.410537,36.08026774,False,False,102.0,4.047549202,0.148981141,3.837117195,4.057995796,0.532413202,333.5841459,9.827023821,3.9e-05,9.826973915,239.5298315,239.5298315,0,경상북도,포항시 북구,양덕동
1631,126.5868722,36.35423662,False,False,102.0,14.90688552,6.940963051,11.26376057,25.95197296,5.280087622,178.3296266,9.804503915,4.9e-05,9.804434776,237.7293627,237.7293627,0,충청남도,보령시,대천동
1632,128.5488995,35.89195686,False,False,102.0,25.29227908,0.087048642,25.22416115,25.39482117,0.491938653,273.4492612,9.842383302,4.97e-05,9.84237957,239.0083439,239.0083439,0,대구광역시,서구,비산동
1633,127.382911,37.51023474,False,False,102.0,29.51253214,2.182989657,26.58704948,30.49865532,3.901698427,228.496588,9.707409624,5.35e-07,9.707408905,238.1391577,238.1391577,0,경기도,양평군,양서면
1634,129.0500531,35.1591838,False,False,101.0,16.69981836,1.179191977,14.55313873,17.10892868,2.801083309,159.1978274,9.901484489,0.0,9.901484489,239.377401,239.377401,0,부산광역시,부산진구,당감동
1635,128.2217059,35.14236851,False,False,102.0,62.32649658,6.304588338,60.31769562,71.01329041,3.806923855,79.14808923,9.902812129,4.72e-05,9.902807236,238.8691916,238.8691916,0,경상남도,진주시,문산읍
1636,127.1012809,37.72083793,False,False,104.0,59.77995194,0.59318609,58.94919968,60.19232941,0.86772876,59.35071374,9.68938779,4.77e-07,9.689387321,237.9401464,237.9401464,0,경기도,의정부시,고산동
1637,127.0891405,37.16212014,False,False,104.0,26.08378476,1.663846877,24.71096039,28.58810997,1.091181072,267.0257071,9.737018026,4.59e-05,9.736954689,237.9783493,237.9783493,0,경기도,화성시 동탄구,방교동
1638,127.054804,36.91939463,False,False,104.0,28.47183198,0.394417232,28.38408089,29.02267647,0.76407251,88.21800772,9.757465728,4.43e-05,9.757389069,237.977113,237.977113,0,충청남도,아산시,둔포면
1639,127.7215317,35.54021933,False,False,104.0,245.6837508,17.63633351,235.5933838,274.5056763,13.50277188,236.5481218,9.870896261,4.14e-05,9.870894432,238.5227174,238.5227174,0,경상남도,함양군,함양읍
1640,126.5567484,34.92001893,False,False,104.0,29.24940935,10.01242748,26.48756027,46.36924744,9.408296762,279.1370182,9.920499802,1.78e-15,9.920499802,237.8563366,237.8563366,0,전라남도,나주시,동강면
1641,127.753449,37.8716808,False,False,104.0,111.5573296,7.024456922,110.2028809,121.3986435,4.662794623,327.7818122,9.676382065,0.0,9.676382065,238.3513872,238.3513872,0,강원특별자치도,춘천시,후평동
1642,129.3662503,36.12539095,False,False,103.0,7.358827701,0.192456859,7.097772598,7.43583107,0.182588927,71.29898038,9.823304776,4.65e-05,9.823296547,239.4990591,239.4990591,0,경상북도,포항시 북구,흥해읍
1643,126.3361756,34.49760775,False,False,101.0,42.3183784,0.588385191,41.96487808,43.07165909,7.606079923,25.47912704,9.953813664,3.51e-05,9.953780174,237.7654788,237.7654788,0,전라남도,진도군,고군면
1644,128.4042384,36.07680749,False,False,104.0,43.42003559,4.003641865,37.89097595,45.92493057,4.106108028,10.34136544,9.827303012,3.71e-05,9.827260971,238.9032637,238.9032637,0,경상북도,칠곡군,석적읍
1645,128.6237858,35.79784029,False,False,104.0,103.7935181,1.42e-14,103.7935181,103.7935181,6.228351593,26.53606415,9.850064278,0.0,9.850064278,239.062561,239.062561,0,대구광역시,달성군,가창면
1646,127.9980206,36.91470953,False,False,102.0,201.3257378,11.84359466,195.7076569,220.4895782,5.879125917,223.7462605,9.757858241,5.13e-05,9.757785797,238.5803147,238.5803147,0,충청북도,충주시,살미면
1647,126.6843405,37.60865112,False,False,102.0,14.13207602,1.853381721,13.82396507,17.43073463,0.651163716,11.29519824,9.699008942,0.0,9.699008942,237.6784668,237.6784668,0,인천광역시,서구,불로동
1648,127.9984892,35.24013082,False,False,104.0,51.66334431,9.259111652,47.99990845,69.51872253,6.547246254,209.5679957,9.895009041,1.78e-15,9.895009041,238.7222639,238.7222639,0,경상남도,진주시,명석면
1649,126.7236653,37.4067894,False,False,104.0,22.47528379,1.754173061,20.61192894,25.04745483,1.672511938,176.6542511,9.716231346,0.0,9.716231346,237.7213898,237.7213898,0,인천광역시,남동구,논현동
1650,129.3927607,36.10415186,False,False,104.0,42.7087005,2.619895792,39.0752449,46.07307434,3.353907275,76.64919569,9.825051752,4.01e-05,9.825029373,239.5169485,239.5169485,0,경상북도,포항시 북구,흥해읍
1651,127.6074896,37.11090317,False,False,103.0,99.20432056,8.25380002,97.2423172,113.2691116,5.0256137,94.00409975,9.741316014,4.34e-05,9.741315842,238.3153966,238.3153966,0,경기도,이천시,장호원읍
1652,128.4284122,36.77983499,False,False,101.0,370.6799622,0.0,370.6799622,370.6799622,12.92893505,125.7578506,9.769137652,3.77e-05,9.769100189,238.8636473,238.8636473,0,경상북도,예천군,효자면
1653,127.1330985,36.91387024,False,False,101.0,30.23130866,1.007467969,29.09371376,31.69350433,1.284415955,207.6455818,9.757898402,5.32e-05,9.757898331,238.0278626,238.0278626,0,충청남도,천안시 서북구,성환읍
1654,127.0066922,37.30174767,False,False,104.0,52.47487662,0.487077792,52.43790817,53.16271591,0.429622156,230.0741574,9.725170375,4.13e-05,9.725146294,237.9135695,237.9135695,0,경기도,수원시 장안구,송죽동
1655,126.6604871,35.1331941,False,False,103.0,62.3874671,8.787849365,62.11267471,74.81232452,6.425927521,109.2069237,9.9035669,3.87e-05,9.903515816,237.8986479,237.8986479,0,광주광역시,광산구,내산동
1656,127.1333168,35.87866684,False,False,101.0,35.41166267,0.099522435,35.38916016,35.55059814,0.651406169,263.9641156,9.84347879,3.73e-05,9.843448639,238.121827,238.121827,0,전북특별자치도,전주시 덕진구,송천동2가
1657,128.6955009,34.86567961,False,False,103.0,0.0,0.0,0.0,0.0,0.0,,9.924818344,2.01e-06,9.924817085,239.1850106,239.1850106,0,경상남도,거제시,아주동
1658,127.3945179,36.4216371,False,False,102.0,35.42006311,0.917845407,34.39555359,36.68415833,0.912481696,70.17798618,9.798935763,4.34e-05,9.79886055,238.2375267,238.2375267,0,대전광역시,유성구,관평동
1659,127.7517415,37.92576658,False,False,104.0,81.40479537,0.445967534,80.64260101,81.75513458,0.197695646,198.7422233,9.671708107,0.0,9.671708107,238.3461609,238.3461609,0,강원특별자치도,춘천시,신북읍
1660,128.0437078,35.03374106,False,False,102.0,13.1272735,2.758180139,8.173051834,15.26512527,3.313739189,226.8243286,9.911495741,4.05e-05,9.911425591,238.769475,238.769475,0,경상남도,사천시,용현면
1661,128.4012915,35.28084436,False,False,102.0,9.769594851,1.074168438,8.31056881,10.95950985,0.979536015,327.1633652,9.891748578,4.13e-05,9.891732216,238.9679326,238.9679326,0,경상남도,함안군,가야읍
1662,129.3359254,36.03271209,False,False,102.0,42.87206467,11.69220036,32.28595352,59.53420258,7.358414661,239.4059109,9.830919728,4.23e-05,9.830861092,239.4870146,239.4870146,0,경상북도,포항시 남구,이동
1663,128.7231956,35.86734789,False,False,101.0,40.8569637,0.265024653,40.72509384,41.24948883,0.287807334,318.4439708,9.844417349,4.79e-05,9.844349861,239.1189228,239.1189228,0,대구광역시,동구,동호동
1664,128.5675985,34.89836631,False,False,103.0,0.0,0.0,0.0,0.0,0.0,,9.922224998,0.0,9.922224998,239.1037903,239.1037903,0,경상남도,거제시,사등면
1665,128.0529172,34.7890622,False,False,102.0,35.95359653,9.604295249,22.83503914,39.47331619,16.608874,248.8506286,9.930871964,0.0,9.930871964,238.7979048,238.7979048,0,경상남도,남해군,삼동면
1666,126.8782609,35.79755981,False,False,104.0,9.790886512,1.416394629,8.973975182,11.61982155,1.106417844,239.3799945,9.850064211,4.93e-05,9.850061417,237.968311,237.968311,0,전북특별자치도,김제시,교동
1667,127.0119856,38.00340007,False,False,101.0,26.9201951,15.71149625,15.19283962,45.79269791,12.56370616,29.06965348,9.664980497,4.85e-07,9.664979935,237.8595137,237.8595137,0,경기도,연천군,전곡읍
1668,129.1177815,35.56953204,False,False,104.0,92.94738102,4.361248519,88.98206329,100.225647,5.809369515,155.2226941,9.868554905,5.7e-07,9.868554115,239.3866643,239.3866643,0,울산광역시,울주군,언양읍
1669,127.7453833,36.92027739,False,False,103.0,117.1831778,0.369345222,116.7573395,117.4856567,0.560588742,67.29489563,9.757370467,3.86e-05,9.757341385,238.4188999,238.4188999,0,충청북도,음성군,소이면
1670,128.399007,34.84090385,False,False,101.0,0.0,0.0,0.0,0.0,0.0,,9.926763306,4.75e-05,9.926757813,239.0057222,239.0057222,0,경상남도,통영시,인평동
1671,128.5003884,35.75500393,False,False,101.0,108.6442123,3.978264211,107.6020508,116.446167,2.918154361,244.1521862,9.853543721,4.09e-05,9.853488922,238.9893261,238.9893261,0,대구광역시,달성군,옥포읍
1672,128.6084327,37.27351319,False,False,101.0,245.107502,5.900638303,240.0541687,255.3404846,8.993258447,277.917436,9.727564184,5e-07,9.727563858,238.9423174,238.9423174,0,강원특별자치도,정선군,신동읍
1673,129.5034816,35.81747101,False,False,102.0,50.84454657,10.25663769,35.54135513,54.1440239,4.137275577,219.3705376,9.848455347,3.81e-05,9.848428726,239.605952,239.605952,0,경상북도,경주시,감포읍
1674,128.8104916,35.08751832,False,False,104.0,7.469698658,0.476428252,7.468036652,8.143467903,1.649263774,17.79508237,9.907209002,4.1e-05,9.90715313,239.2363993,239.2363993,0,경상남도,창원시 진해구,용원동
1675,127.6120796,37.32013884,False,False,103.0,40.83033761,12.45620336,38.099823,58.23316193,6.781034286,24.02278756,9.723608971,0.0,9.723608971,238.3017578,238.3017578,0,경기도,여주시,세종대왕면
1676,127.4432212,36.72460718,False,False,104.0,70.39200408,9.108489823,58.55598831,76.0927887,4.022681104,156.2466898,9.773765886,5.08e-05,9.773694038,238.2423693,238.2423693,0,충청북도,청주시 청원구,오창읍
1677,129.1041701,35.38870749,False,False,103.0,635.5415288,15.79384636,615.5147705,657.2011108,17.83047933,318.7208959,9.883119362,4.29e-05,9.883059502,239.3923637,239.3923637,0,경상남도,양산시,평산동
1678,129.0231592,35.29549537,False,False,104.0,20.3188966,4.10442555,13.21164703,23.685009,4.546746808,293.2263731,9.890569467,4.2e-05,9.890568733,239.3500025,239.3500025,0,경상남도,양산시,동면
1679,126.8711738,37.65035928,True,False,101.0,20.50719177,0.600781473,20.37314606,21.39334297,1.072006354,154.4919786,9.69543457,0.0,9.69543457,237.7962982,237.7962982,0,경기도,고양시 덕양구,원흥동
1680,128.2437485,37.8188331,False,False,104.0,530.8465104,30.13985556,525.7958374,573.1704102,15.83128055,211.2727701,9.680924317,5.05e-05,9.68091774,238.6712362,238.6712362,0,강원특별자치도,홍천군,내면
1681,128.914879,35.19925164,False,False,101.0,5.364446323,1.409276864,3.382468462,5.573936939,2.412154228,38.69720688,9.898277767,3.88e-05,9.898255348,239.2913845,239.2913845,0,부산광역시,강서구,강동동
1682,128.6891422,36.5714067,False,False,101.0,135.4664606,4.795274173,128.6850586,135.5099945,4.536351916,288.9010217,9.786495911,1.18e-06,9.786494255,239.0438682,239.0438682,0,경상북도,안동시,옥동
1683,126.3846567,33.24357492,False,False,101.0,,,,,,,,,,,,0,제주특별자치도,서귀포시,하예동
1684,128.7358098,35.81697475,False,False,101.0,54.82868676,0.101739733,54.82764435,54.9725647,0.632843651,259.2085946,9.848497501,3.74e-05,9.848467827,239.1306766,239.1306766,0,경상북도,경산시,서상동
1685,129.2563687,35.71363926,True,False,102.0,146.0918461,1.657716313,144.091629,147.314621,5.622623933,42.22716224,9.856897606,5.27e-07,9.856897354,239.4609705,239.4609705,0,경상북도,경주시,내남면
1686,128.8520382,37.81034395,False,False,101.0,63.52478397,1.712068291,61.70931625,65.12679291,1.624493909,41.28194812,9.681687488,4.9e-05,9.68161869,239.0625882,239.0625882,0,강원특별자치도,강릉시,사천면
1687,127.3761708,36.88362691,True,False,103.0,105.1027453,1.614087096,104.5700073,107.3223724,1.523253951,34.78236812,9.760434367,4.82e-05,9.760424614,238.1861879,238.1861879,0,충청북도,진천군,백곡면
1688,127.3848074,35.98272203,False,False,103.0,387.0031633,21.9770279,357.9283447,419.0164795,22.36085044,145.2864007,9.835003888,4.03e-05,9.834950447,238.2708075,238.2708075,0,전북특별자치도,진안군,주천면
1689,127.4575937,36.7374735,False,False,101.0,50.17691125,1.88381417,48.33224869,52.36078262,1.55189666,63.98609396,9.772676836,3.67e-05,9.772640228,238.2505492,238.2505492,0,충청북도,청주시 청원구,오창읍
1690,128.0994819,34.94454917,False,False,104.0,33.10901214,0.452396901,32.47077942,33.15356445,1.253211849,114.0785017,9.918557146,3.95e-05,9.918538094,238.8118449,238.8118449,0,경상남도,사천시,봉남동
1691,126.7407452,37.52392576,False,False,103.0,10.25974316,0.100805448,10.11718273,10.25977612,0.671827793,347.4373974,9.706242091,4.44e-05,9.706225395,237.7223098,237.7223098,0,인천광역시,부평구,삼산동
1692,128.8685686,35.41160975,False,False,104.0,30.26846334,8.48545494,18.33933449,31.5729847,15.86176565,91.74074179,9.881264232,3.64e-05,9.881232262,239.2452812,239.2452812,0,경상남도,밀양시,삼랑진읍
1693,127.2213373,37.28141886,False,False,102.0,75.92396789,2.367013933,72.63614655,76.55304718,1.453425847,78.77554426,9.726919192,5.07e-05,9.726847649,238.0537071,238.0537071,0,경기도,용인시 처인구,포곡읍
1694,127.8075548,37.75596348,False,False,104.0,212.480861,20.91514653,202.0709229,242.578949,14.60583889,182.5407618,9.686340332,0.0,9.686340332,238.3947866,238.3947866,0,강원특별자치도,춘천시,동산면
1695,128.1401008,36.4165505,False,False,103.0,62.71778773,0.784376003,61.61019135,62.77879333,0.553183038,2.143840372,9.799348152,3.95e-05,9.799297333,238.710005,238.710005,0,경상북도,상주시,연원동
1696,126.408967,37.45194913,False,False,104.0,0.0,0.0,0.0,0.0,0.0,,9.712386344,4.66e-05,9.712373734,237.5129544,237.5129544,0,인천광역시,중구,남북동
1697,127.2399129,37.26878141,False,False,103.0,100.8096445,2.30395338,99.60839844,105.1859512,1.611717923,290.4311589,9.727990893,1.88e-06,9.727988243,238.0664602,238.0664602,0,경기도,용인시 처인구,포곡읍
1698,128.3267052,36.62587316,True,False,104.0,87.30113868,3.530883517,84.80140686,91.62382507,3.196122464,185.2911809,9.781968117,0.0,9.781968117,238.8112335,238.8112335,0,경상북도,예천군,개포면
1699,127.0195321,37.17883837,False,False,101.0,61.58749038,6.959579488,51.83203125,64.28365326,9.137980705,189.7018357,9.735605628,1.03e-06,9.735604286,237.9320821,237.9320821,0,경기도,오산시,지곶동
1700,126.9198773,37.01764491,False,False,101.0,25.10832222,1.316807859,24.23783302,27.09342003,1.293344376,271.0649192,9.749181747,0.0,9.749181747,237.882019,237.882019,0,경기도,평택시,청북읍
1701,128.5468355,35.94450967,False,False,104.0,50.61338677,2.046259852,48.60921097,53.49180984,1.108087347,135.3105923,9.838115692,0.0,9.838115692,239.0030212,239.0030212,0,대구광역시,북구,관음동
